product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod129,Cus008,Mark002,2018-11-26,6,1889,"INR"
Prod129,Cus005,Mark004,2018-11-27,1,171,"INR"
Prod129,Cus006,Mark004,2018-11-27,18,11102,"INR"
Prod129,Cus020,Mark004,2018-11-27,1,167,"INR"
Prod129,Cus037,Mark007,2018-11-27,2,815,"INR"
Prod129,Cus002,Mark007,2018-11-27,4,1861,"INR"
Prod129,Cus007,Mark007,2018-11-27,6,3958,"INR"
Prod129,Cus008,Mark002,2018-11-27,6,1889,"INR"
Prod129,Cus014,Mark002,2018-11-27,18,4181,"INR"
Prod129,Cus005,Mark004,2018-11-28,7,2806,"INR"
Prod129,Cus006,Mark004,2018-11-28,19,10806,"INR"
Prod129,Cus020,Mark004,2018-11-28,18,15069,"INR"
Prod129,Cus037,Mark007,2018-11-28,1,407,"INR"
Prod129,Cus029,Mark002,2018-11-28,120,32694,"INR"
Prod129,Cus008,Mark002,2018-11-28,6,1889,"INR"
Prod129,Cus005,Mark004,2018-11-29,1,421,"INR"
Prod129,Cus016,Mark002,2018-11-29,1,134,"INR"
Prod129,Cus022,Mark002,2018-11-29,60,13903,"INR"
Prod129,Cus031,Mark005,2018-11-30,1,472,"INR"
Prod129,Cus033,Mark005,2018-11-30,4,2181,"INR"
Prod129,Cus020,Mark004,2018-11-30,1,333,"INR"
Prod129,Cus016,Mark007,2018-11-30,1,111,"INR"
Prod129,Cus037,Mark007,2018-11-30,1,713,"INR"
Prod129,Cus002,Mark007,2018-11-30,5,2546,"INR"
Prod129,Cus020,Mark004,2018-12-03,1,167,"INR"
Prod129,Cus008,Mark002,2018-12-03,12,3778,"INR"
Prod129,Cus005,Mark004,2018-12-04,6,2634,"INR"
Prod129,Cus006,Mark004,2018-12-04,19,10806,"INR"
Prod129,Cus020,Mark004,2018-12-04,1,167,"INR"
Prod129,Cus037,Mark007,2018-12-04,3,1528,"INR"
Prod129,Cus002,Mark007,2018-12-04,4,1958,"INR"
Prod129,Cus008,Mark002,2018-12-04,6,1889,"INR"
Prod129,Cus002,Mark002,2018-12-04,60,15875,"INR"
Prod129,Cus005,Mark004,2018-12-05,1,593,"INR"
Prod129,Cus006,Mark004,2018-12-05,6,3380,"INR"
Prod129,Cus020,Mark004,2018-12-05,18,15236,"INR"
Prod129,Cus037,Mark007,2018-12-05,1,519,"INR"
Prod129,Cus007,Mark015,2018-12-05,44,8282,"INR"
Prod129,Cus029,Mark002,2018-12-05,120,32694,"INR"
Prod129,Cus014,Mark002,2018-12-05,18,4181,"INR"
Prod129,Cus022,Mark002,2018-12-05,60,13903,"INR"
Prod129,Cus005,Mark004,2018-12-06,6,2634,"INR"
Prod129,Cus025,Mark002,2018-12-06,60,23361,"INR"
Prod129,Cus008,Mark002,2018-12-06,6,1889,"INR"
Prod129,Cus031,Mark005,2018-12-07,1,315,"INR"
Prod129,Cus033,Mark005,2018-12-07,5,2944,"INR"
Prod129,Cus006,Mark004,2018-12-07,36,14931,"INR"
Prod129,Cus020,Mark004,2018-12-07,1,333,"INR"
Prod129,Cus007,Mark004,2018-12-07,1,528,"INR"
Prod129,Cus016,Mark007,2018-12-07,1,111,"INR"
Prod129,Cus037,Mark007,2018-12-07,1,306,"INR"
Prod129,Cus002,Mark007,2018-12-07,4,2056,"INR"
Prod129,Cus016,Mark002,2018-12-07,2,611,"INR"
Prod129,Cus008,Mark002,2018-12-07,6,1889,"INR"
Prod129,Cus011,Mark003,2018-12-10,1,167,"INR"
Prod129,Cus005,Mark004,2018-12-10,13,5352,"INR"
Prod129,Cus006,Mark004,2018-12-10,1,227,"INR"
Prod129,Cus020,Mark004,2018-12-10,1,167,"INR"
Prod129,Cus008,Mark002,2018-12-10,6,1889,"INR"
Prod129,Cus002,Mark002,2018-12-10,60,15875,"INR"
Prod129,Cus005,Mark004,2018-12-11,6,2634,"INR"
Prod129,Cus037,Mark007,2018-12-11,3,1329,"INR"
Prod129,Cus002,Mark007,2018-12-11,3,1565,"INR"
Prod129,Cus008,Mark002,2018-12-11,6,1889,"INR"
Prod129,Cus005,Mark004,2018-12-12,2,1019,"INR"
Prod129,Cus037,Mark007,2018-12-12,1,204,"INR"
Prod129,Cus009,Mark002,2018-12-12,1,273,"INR"
Prod129,Cus014,Mark002,2018-12-12,18,4181,"INR"
Prod129,Cus005,Mark004,2018-12-13,7,2801,"INR"
Prod129,Cus006,Mark004,2018-12-13,1,93,"INR"
Prod129,Cus037,Mark007,2018-12-13,1,208,"INR"
Prod129,Cus007,Mark007,2018-12-13,6,3958,"INR"
Prod129,Cus008,Mark002,2018-12-13,6,1889,"INR"
Prod129,Cus022,Mark002,2018-12-13,60,13903,"INR"
Prod129,Cus031,Mark005,2018-12-14,1,472,"INR"
Prod129,Cus033,Mark005,2018-12-14,7,3708,"INR"
Prod129,Cus005,Mark004,2018-12-14,7,2884,"INR"
Prod129,Cus037,Mark007,2018-12-14,1,718,"INR"
Prod129,Cus002,Mark007,2018-12-14,8,3917,"INR"
Prod129,Cus016,Mark002,2018-12-14,4,1287,"INR"
Prod129,Cus008,Mark002,2018-12-14,12,3778,"INR"
Prod129,Cus011,Mark003,2018-12-17,1,250,"INR"
Prod129,Cus005,Mark004,2018-12-17,1,588,"INR"
Prod129,Cus006,Mark004,2018-12-17,6,3380,"INR"
Prod129,Cus001,Mark001,2018-12-18,48,10495,"INR"
Prod129,Cus005,Mark004,2018-12-18,25,10625,"INR"
Prod129,Cus006,Mark004,2018-12-18,36,14931,"INR"
Prod129,Cus037,Mark007,2018-12-18,4,1935,"INR"
Prod129,Cus002,Mark007,2018-12-18,4,2157,"INR"
Prod129,Cus005,Mark004,2018-12-19,1,338,"INR"
Prod129,Cus020,Mark004,2018-12-19,18,15069,"INR"
Prod129,Cus007,Mark004,2018-12-19,1,106,"INR"
Prod129,Cus037,Mark007,2018-12-19,1,616,"INR"
Prod129,Cus008,Mark002,2018-12-19,6,1889,"INR"
Prod129,Cus006,Mark002,2018-12-19,3,1222,"INR"
Prod129,Cus006,Mark004,2018-12-20,19,10806,"INR"
Prod129,Cus037,Mark007,2018-12-20,1,204,"INR"
Prod129,Cus022,Mark002,2018-12-20,120,27810,"INR"
Prod129,Cus031,Mark005,2018-12-21,1,787,"INR"
Prod129,Cus033,Mark005,2018-12-21,8,4579,"INR"
Prod129,Cus005,Mark004,2018-12-21,1,167,"INR"
Prod129,Cus006,Mark004,2018-12-21,1,111,"INR"
Prod129,Cus016,Mark007,2018-12-21,1,111,"INR"
Prod129,Cus037,Mark007,2018-12-21,2,917,"INR"
Prod129,Cus002,Mark007,2018-12-21,9,4407,"INR"
Prod129,Cus016,Mark002,2018-12-21,9,3125,"INR"
Prod129,Cus008,Mark002,2018-12-21,24,7556,"INR"
Prod129,Cus037,Mark007,2018-12-24,1,310,"INR"
Prod129,Cus002,Mark007,2018-12-24,2,782,"INR"
Prod129,Cus005,Mark004,2018-12-26,1,83,"INR"
Prod129,Cus037,Mark007,2018-12-26,3,1426,"INR"
Prod129,Cus002,Mark007,2018-12-26,1,685,"INR"
Prod129,Cus005,Mark004,2018-12-27,1,500,"INR"
Prod129,Cus006,Mark004,2018-12-27,48,19907,"INR"
Prod129,Cus037,Mark007,2018-12-27,1,412,"INR"
Prod129,Cus007,Mark015,2018-12-27,26,4847,"INR"
Prod129,Cus006,Mark004,2018-12-28,18,11102,"INR"
Prod129,Cus016,Mark007,2018-12-28,1,111,"INR"
Prod129,Cus037,Mark007,2018-12-28,3,1324,"INR"
Prod129,Cus002,Mark007,2018-12-28,7,3324,"INR"
Prod129,Cus037,Mark007,2018-12-31,1,102,"INR"
Prod129,Cus005,Mark004,2019-01-02,6,2634,"INR"
Prod129,Cus020,Mark004,2019-01-02,18,15069,"INR"
Prod129,Cus037,Mark007,2019-01-02,5,2755,"INR"
Prod129,Cus002,Mark007,2019-01-02,4,2153,"INR"
Prod129,Cus007,Mark007,2019-01-02,6,3958,"INR"
Prod129,Cus008,Mark002,2019-01-02,12,3778,"INR"
Prod129,Cus014,Mark002,2019-01-02,90,20856,"INR"
Prod129,Cus033,Mark005,2019-01-03,9,4796,"INR"
Prod129,Cus005,Mark004,2019-01-03,1,167,"INR"
Prod129,Cus006,Mark004,2019-01-03,19,10898,"INR"
Prod129,Cus005,Mark004,2019-01-04,1,83,"INR"
Prod129,Cus037,Mark007,2019-01-04,4,1833,"INR"
Prod129,Cus002,Mark007,2019-01-04,13,6458,"INR"
Prod129,Cus007,Mark007,2019-01-04,6,3958,"INR"
Prod129,Cus008,Mark002,2019-01-04,18,5667,"INR"
Prod129,Cus008,Mark002,2019-01-07,6,1889,"INR"
Prod129,Cus002,Mark002,2019-01-07,60,15875,"INR"
Prod129,Cus005,Mark004,2019-01-08,1,83,"INR"
Prod129,Cus006,Mark004,2019-01-08,48,19907,"INR"
Prod129,Cus037,Mark007,2019-01-08,4,2250,"INR"
Prod129,Cus002,Mark007,2019-01-08,6,3032,"INR"
Prod129,Cus008,Mark002,2019-01-08,12,3778,"INR"
Prod129,Cus005,Mark004,2019-01-09,1,83,"INR"
Prod129,Cus020,Mark004,2019-01-09,6,5023,"INR"
Prod129,Cus037,Mark007,2019-01-09,1,616,"INR"
Prod129,Cus008,Mark002,2019-01-09,6,1889,"INR"
Prod129,Cus005,Mark004,2019-01-10,7,3056,"INR"
Prod129,Cus037,Mark007,2019-01-10,1,102,"INR"
Prod129,Cus008,Mark002,2019-01-10,6,1889,"INR"
Prod129,Cus022,Mark002,2019-01-10,60,13903,"INR"
Prod129,Cus033,Mark005,2019-01-11,8,4361,"INR"
Prod129,Cus037,Mark007,2019-01-11,3,1639,"INR"
Prod129,Cus002,Mark007,2019-01-11,14,7042,"INR"
Prod129,Cus016,Mark002,2019-01-11,1,69,"INR"
Prod129,Cus008,Mark002,2019-01-11,12,3778,"INR"
Prod129,Cus005,Mark004,2019-01-14,1,83,"INR"
Prod129,Cus038,Mark007,2019-01-14,1,0,"INR"
Prod129,Cus037,Mark007,2019-01-14,1,208,"INR"
Prod129,Cus007,Mark007,2019-01-14,12,7917,"INR"
Prod129,Cus008,Mark002,2019-01-14,12,3778,"INR"
Prod129,Cus006,Mark002,2019-01-14,17,6051,"INR"
Prod129,Cus005,Mark004,2019-01-15,12,5185,"INR"
Prod129,Cus037,Mark007,2019-01-15,5,2449,"INR"
Prod129,Cus002,Mark007,2019-01-15,6,2940,"INR"
Prod129,Cus002,Mark002,2019-01-15,60,15875,"INR"
Prod129,Cus005,Mark004,2019-01-16,1,505,"INR"
Prod129,Cus006,Mark004,2019-01-16,1,185,"INR"
Prod129,Cus037,Mark007,2019-01-16,1,611,"INR"
Prod129,Cus014,Mark002,2019-01-16,12,2782,"INR"
Prod129,Cus005,Mark004,2019-01-17,1,167,"INR"
Prod129,Cus006,Mark004,2019-01-17,1,111,"INR"
Prod129,Cus033,Mark005,2019-01-18,5,2616,"INR"
Prod129,Cus005,Mark004,2019-01-18,1,83,"INR"
Prod129,Cus037,Mark007,2019-01-18,3,1542,"INR"
Prod129,Cus002,Mark007,2019-01-18,8,4116,"INR"
Prod129,Cus007,Mark007,2019-01-18,6,3958,"INR"
Prod129,Cus016,Mark002,2019-01-18,1,204,"INR"
Prod129,Cus008,Mark002,2019-01-18,6,1889,"INR"
Prod129,Cus023,Mark002,2019-01-18,1,125,"INR"
Prod129,Cus005,Mark004,2019-01-21,1,250,"INR"
Prod129,Cus023,Mark002,2019-01-21,1,60,"INR"
Prod129,Cus005,Mark004,2019-01-22,19,7903,"INR"
Prod129,Cus037,Mark007,2019-01-22,3,1426,"INR"
Prod129,Cus002,Mark007,2019-01-22,3,1366,"INR"
Prod129,Cus007,Mark007,2019-01-22,12,7917,"INR"
Prod129,Cus002,Mark002,2019-01-22,10,2593,"INR"
Prod129,Cus005,Mark004,2019-01-23,7,3056,"INR"
Prod129,Cus020,Mark004,2019-01-23,12,10046,"INR"
Prod129,Cus037,Mark007,2019-01-23,1,306,"INR"
Prod129,Cus014,Mark002,2019-01-23,10,2319,"INR"
Prod129,Cus005,Mark004,2019-01-24,12,5185,"INR"
Prod129,Cus006,Mark004,2019-01-24,9,5185,"INR"
Prod129,Cus037,Mark007,2019-01-24,1,102,"INR"
Prod129,Cus033,Mark005,2019-01-25,4,2074,"INR"
Prod129,Cus005,Mark004,2019-01-25,1,83,"INR"
Prod129,Cus006,Mark004,2019-01-25,1,111,"INR"
Prod129,Cus037,Mark007,2019-01-25,2,815,"INR"
Prod129,Cus002,Mark007,2019-01-25,5,2352,"INR"
Prod129,Cus008,Mark002,2019-01-25,6,1889,"INR"
Prod129,Cus022,Mark002,2019-01-25,60,13903,"INR"
Prod129,Cus005,Mark004,2019-01-28,1,255,"INR"
Prod129,Cus006,Mark004,2019-01-28,30,12440,"INR"
Prod129,Cus037,Mark007,2019-01-28,1,102,"INR"
Prod129,Cus005,Mark004,2019-01-29,7,2806,"INR"
Prod129,Cus006,Mark004,2019-01-29,19,10806,"INR"
Prod129,Cus037,Mark007,2019-01-29,2,1222,"INR"
Prod129,Cus002,Mark007,2019-01-29,4,2051,"INR"
Prod129,Cus007,Mark015,2019-01-29,25,4806,"INR"
Prod129,Cus008,Mark002,2019-01-29,6,1889,"INR"
Prod129,Cus001,Mark001,2019-01-30,48,10495,"INR"
Prod129,Cus005,Mark004,2019-01-30,1,83,"INR"
Prod129,Cus017,Mark007,2019-01-30,6,2014,"INR"
Prod129,Cus037,Mark007,2019-01-30,1,204,"INR"
Prod129,Cus007,Mark007,2019-01-30,12,7917,"INR"
Prod129,Cus005,Mark004,2019-01-31,1,83,"INR"
Prod129,Cus020,Mark004,2019-01-31,18,15069,"INR"
Prod129,Cus037,Mark007,2019-01-31,1,306,"INR"
Prod129,Cus002,Mark007,2019-01-31,2,880,"INR"
Prod129,Cus033,Mark005,2019-02-01,3,1745,"INR"
Prod129,Cus005,Mark004,2019-02-01,1,255,"INR"
Prod129,Cus016,Mark007,2019-02-01,1,111,"INR"
Prod129,Cus037,Mark007,2019-02-01,1,509,"INR"
Prod129,Cus002,Mark007,2019-02-01,2,1171,"INR"
Prod129,Cus016,Mark002,2019-02-01,2,750,"INR"
Prod129,Cus005,Mark004,2019-02-04,1,421,"INR"
Prod129,Cus006,Mark004,2019-02-04,6,4977,"INR"
Prod129,Cus002,Mark007,2019-02-04,1,194,"INR"
Prod129,Cus016,Mark002,2019-02-04,2,546,"INR"
Prod129,Cus005,Mark004,2019-02-05,1,250,"INR"
Prod129,Cus006,Mark004,2019-02-05,26,14412,"INR"
Prod129,Cus020,Mark004,2019-02-05,1,333,"INR"
Prod129,Cus037,Mark007,2019-02-05,3,1329,"INR"
Prod129,Cus002,Mark007,2019-02-05,3,1370,"INR"
Prod129,Cus023,Mark002,2019-02-05,1,370,"INR"
Prod129,Cus005,Mark004,2019-02-06,1,505,"INR"
Prod129,Cus020,Mark004,2019-02-06,24,20097,"INR"
Prod129,Cus037,Mark007,2019-02-06,1,102,"INR"
Prod129,Cus007,Mark007,2019-02-06,12,7917,"INR"
Prod129,Cus005,Mark004,2019-02-07,7,2801,"INR"
Prod129,Cus037,Mark007,2019-02-07,1,407,"INR"
Prod129,Cus008,Mark002,2019-02-07,12,3778,"INR"
Prod129,Cus033,Mark005,2019-02-08,6,3162,"INR"
Prod129,Cus005,Mark004,2019-02-08,1,250,"INR"
Prod129,Cus006,Mark004,2019-02-08,36,14931,"INR"
Prod129,Cus016,Mark007,2019-02-08,1,56,"INR"
Prod129,Cus037,Mark007,2019-02-08,1,306,"INR"
Prod129,Cus002,Mark007,2019-02-08,1,194,"INR"
Prod129,Cus016,Mark002,2019-02-08,3,1023,"INR"
Prod129,Cus005,Mark004,2019-02-11,1,167,"INR"
Prod129,Cus002,Mark007,2019-02-11,2,1074,"INR"
Prod129,Cus008,Mark002,2019-02-11,6,1889,"INR"
Prod129,Cus037,Mark007,2019-02-12,2,1019,"INR"
Prod129,Cus002,Mark007,2019-02-12,3,1565,"INR"
Prod129,Cus008,Mark002,2019-02-12,6,1889,"INR"
Prod129,Cus020,Mark004,2019-02-13,36,30144,"INR"
Prod129,Cus037,Mark007,2019-02-13,1,208,"INR"
Prod129,Cus008,Mark002,2019-02-13,6,1889,"INR"
Prod129,Cus005,Mark004,2019-02-14,1,250,"INR"
Prod129,Cus037,Mark007,2019-02-14,1,412,"INR"
Prod129,Cus002,Mark007,2019-02-14,1,292,"INR"
Prod129,Cus033,Mark005,2019-02-15,4,1963,"INR"
Prod129,Cus001,Mark001,2019-02-15,48,10495,"INR"
Prod129,Cus007,Mark004,2019-02-15,1,106,"INR"
Prod129,Cus037,Mark007,2019-02-15,1,407,"INR"
Prod129,Cus002,Mark007,2019-02-15,4,1764,"INR"
Prod129,Cus016,Mark002,2019-02-15,2,616,"INR"
Prod129,Cus005,Mark004,2019-02-18,1,167,"INR"
Prod129,Cus006,Mark004,2019-02-18,18,11102,"INR"
Prod129,Cus002,Mark007,2019-02-18,1,394,"INR"
Prod129,Cus005,Mark004,2019-02-19,13,5352,"INR"
Prod129,Cus006,Mark004,2019-02-19,24,13509,"INR"
Prod129,Cus037,Mark007,2019-02-19,2,1120,"INR"
Prod129,Cus002,Mark007,2019-02-19,4,1861,"INR"
Prod129,Cus005,Mark004,2019-02-20,1,83,"INR"
Prod129,Cus006,Mark004,2019-02-20,54,23287,"INR"
Prod129,Cus037,Mark007,2019-02-20,1,204,"INR"
Prod129,Cus008,Mark002,2019-02-20,6,1889,"INR"
Prod129,Cus023,Mark002,2019-02-20,1,310,"INR"
Prod129,Cus005,Mark004,2019-02-21,6,2634,"INR"
Prod129,Cus006,Mark004,2019-02-21,6,3491,"INR"
Prod129,Cus037,Mark007,2019-02-21,1,102,"INR"
Prod129,Cus002,Mark007,2019-02-21,2,880,"INR"
Prod129,Cus033,Mark005,2019-02-22,5,2727,"INR"
Prod129,Cus005,Mark004,2019-02-22,1,167,"INR"
Prod129,Cus037,Mark007,2019-02-22,1,407,"INR"
Prod129,Cus002,Mark007,2019-02-22,4,2153,"INR"
Prod129,Cus016,Mark002,2019-02-22,4,1426,"INR"
Prod129,Cus011,Mark003,2019-02-25,1,83,"INR"
Prod129,Cus005,Mark004,2019-02-25,1,83,"INR"
Prod129,Cus006,Mark004,2019-02-25,96,39815,"INR"
Prod129,Cus017,Mark007,2019-02-25,9,3157,"INR"
Prod129,Cus002,Mark007,2019-02-25,2,1074,"INR"
Prod129,Cus008,Mark002,2019-02-25,6,1889,"INR"
Prod129,Cus005,Mark004,2019-02-26,6,2634,"INR"
Prod129,Cus006,Mark004,2019-02-26,26,14412,"INR"
Prod129,Cus037,Mark007,2019-02-26,2,815,"INR"
Prod129,Cus002,Mark007,2019-02-26,2,977,"INR"
Prod129,Cus005,Mark004,2019-02-27,1,83,"INR"
Prod129,Cus037,Mark007,2019-02-27,1,204,"INR"
Prod129,Cus005,Mark004,2019-02-28,1,167,"INR"
Prod129,Cus037,Mark007,2019-02-28,1,306,"INR"
Prod129,Cus002,Mark007,2019-02-28,2,782,"INR"
Prod129,Cus033,Mark005,2019-03-01,4,2181,"INR"
Prod129,Cus011,Mark003,2019-03-01,1,83,"INR"
Prod129,Cus005,Mark004,2019-03-01,1,83,"INR"
Prod129,Cus016,Mark007,2019-03-01,1,111,"INR"
Prod129,Cus037,Mark007,2019-03-01,2,1222,"INR"
Prod129,Cus002,Mark007,2019-03-01,6,3037,"INR"
Prod129,Cus016,Mark002,2019-03-01,10,3542,"INR"
Prod129,Cus008,Mark002,2019-03-01,6,1889,"INR"
Prod129,Cus006,Mark004,2019-03-02,1,111,"INR"
Prod129,Cus005,Mark004,2019-03-04,1,255,"INR"
Prod129,Cus002,Mark007,2019-03-04,1,685,"INR"
Prod129,Cus005,Mark004,2019-03-05,12,5185,"INR"
Prod129,Cus006,Mark004,2019-03-05,24,13509,"INR"
Prod129,Cus037,Mark007,2019-03-05,1,611,"INR"
Prod129,Cus002,Mark007,2019-03-05,3,1269,"INR"
Prod129,Cus008,Mark002,2019-03-05,6,1889,"INR"
Prod129,Cus005,Mark004,2019-03-06,1,417,"INR"
Prod129,Cus020,Mark004,2019-03-06,18,15074,"INR"
Prod129,Cus037,Mark007,2019-03-06,1,204,"INR"
Prod129,Cus007,Mark007,2019-03-06,3,1981,"INR"
Prod129,Cus007,Mark015,2019-03-06,25,4806,"INR"
Prod129,Cus008,Mark002,2019-03-06,6,1889,"INR"
Prod129,Cus005,Mark004,2019-03-07,6,2551,"INR"
Prod129,Cus037,Mark007,2019-03-07,1,204,"INR"
Prod129,Cus002,Mark007,2019-03-07,1,685,"INR"
Prod129,Cus033,Mark005,2019-03-08,4,2181,"INR"
Prod129,Cus007,Mark004,2019-03-08,1,421,"INR"
Prod129,Cus016,Mark007,2019-03-08,1,56,"INR"
Prod129,Cus037,Mark007,2019-03-08,1,611,"INR"
Prod129,Cus002,Mark007,2019-03-08,4,2056,"INR"
Prod129,Cus002,Mark007,2019-03-11,2,782,"INR"
Prod129,Cus005,Mark004,2019-03-12,7,2801,"INR"
Prod129,Cus037,Mark007,2019-03-12,2,917,"INR"
Prod129,Cus002,Mark007,2019-03-12,3,1569,"INR"
Prod129,Cus008,Mark002,2019-03-12,6,1889,"INR"
Prod129,Cus005,Mark004,2019-03-13,1,593,"INR"
Prod129,Cus037,Mark007,2019-03-13,1,204,"INR"
Prod129,Cus005,Mark004,2019-03-14,1,333,"INR"
Prod129,Cus037,Mark007,2019-03-14,1,718,"INR"
Prod129,Cus002,Mark007,2019-03-14,1,685,"INR"
Prod129,Cus008,Mark002,2019-03-14,6,1889,"INR"
Prod129,Cus033,Mark005,2019-03-15,5,2616,"INR"
Prod129,Cus005,Mark004,2019-03-15,1,83,"INR"
Prod129,Cus007,Mark004,2019-03-15,1,106,"INR"
Prod129,Cus017,Mark007,2019-03-15,12,4028,"INR"
Prod129,Cus037,Mark007,2019-03-15,1,611,"INR"
Prod129,Cus002,Mark007,2019-03-15,5,2250,"INR"
Prod129,Cus005,Mark004,2019-03-18,1,171,"INR"
Prod129,Cus002,Mark007,2019-03-18,1,685,"INR"
Prod129,Cus009,Mark002,2019-03-18,1,69,"INR"
Prod129,Cus008,Mark002,2019-03-18,6,1889,"INR"
Prod129,Cus005,Mark004,2019-03-19,1,250,"INR"
Prod129,Cus006,Mark004,2019-03-19,26,14412,"INR"
Prod129,Cus037,Mark007,2019-03-19,2,1222,"INR"
Prod129,Cus002,Mark007,2019-03-19,3,1269,"INR"
Prod129,Cus008,Mark002,2019-03-19,12,3778,"INR"
Prod129,Cus005,Mark004,2019-03-20,1,167,"INR"
Prod129,Cus037,Mark007,2019-03-20,1,204,"INR"
Prod129,Cus005,Mark004,2019-03-21,1,255,"INR"
Prod129,Cus006,Mark004,2019-03-21,1,222,"INR"
Prod129,Cus037,Mark007,2019-03-21,1,306,"INR"
Prod129,Cus002,Mark007,2019-03-21,3,1565,"INR"
Prod129,Cus009,Mark002,2019-03-21,1,273,"INR"
Prod129,Cus033,Mark005,2019-03-22,4,2181,"INR"
Prod129,Cus005,Mark004,2019-03-22,1,83,"INR"
Prod129,Cus037,Mark007,2019-03-22,2,917,"INR"
Prod129,Cus002,Mark007,2019-03-22,4,2157,"INR"
Prod129,Cus005,Mark004,2019-03-25,1,250,"INR"
Prod129,Cus006,Mark004,2019-03-25,1,111,"INR"
Prod129,Cus002,Mark007,2019-03-25,2,782,"INR"
Prod129,Cus007,Mark015,2019-03-25,26,4847,"INR"
Prod129,Cus008,Mark002,2019-03-25,6,1889,"INR"
Prod129,Cus005,Mark004,2019-03-26,7,2968,"INR"
Prod129,Cus037,Mark007,2019-03-26,3,1630,"INR"
Prod129,Cus002,Mark007,2019-03-26,4,2153,"INR"
Prod129,Cus005,Mark004,2019-03-27,6,2551,"INR"
Prod129,Cus020,Mark004,2019-03-27,18,15074,"INR"
Prod129,Cus037,Mark007,2019-03-27,1,204,"INR"
Prod129,Cus005,Mark004,2019-03-28,1,83,"INR"
Prod129,Cus037,Mark007,2019-03-28,1,306,"INR"
Prod129,Cus002,Mark007,2019-03-28,2,782,"INR"
Prod129,Cus033,Mark005,2019-03-29,4,2181,"INR"
Prod129,Cus005,Mark004,2019-03-29,1,167,"INR"
Prod129,Cus006,Mark004,2019-03-29,48,29606,"INR"
Prod129,Cus037,Mark007,2019-03-29,2,815,"INR"
Prod129,Cus002,Mark007,2019-03-29,4,2157,"INR"
Prod129,Cus005,Mark004,2019-04-01,1,83,"INR"
Prod129,Cus002,Mark007,2019-04-01,2,880,"INR"
Prod129,Cus008,Mark002,2019-04-01,6,1889,"INR"
Prod129,Cus005,Mark004,2019-04-02,12,5185,"INR"
Prod129,Cus037,Mark007,2019-04-02,3,1731,"INR"
Prod129,Cus002,Mark007,2019-04-02,4,1764,"INR"
Prod129,Cus007,Mark007,2019-04-02,18,11875,"INR"
Prod129,Cus005,Mark004,2019-04-03,1,421,"INR"
Prod129,Cus037,Mark007,2019-04-03,1,204,"INR"
Prod129,Cus008,Mark002,2019-04-03,6,1889,"INR"
Prod129,Cus005,Mark004,2019-04-04,1,83,"INR"
Prod129,Cus006,Mark004,2019-04-04,48,28861,"INR"
Prod129,Cus037,Mark007,2019-04-04,1,102,"INR"
Prod129,Cus002,Mark007,2019-04-04,1,685,"INR"
Prod129,Cus013,Mark002,2019-04-04,1,236,"INR"
Prod129,Cus033,Mark005,2019-04-05,3,1528,"INR"
Prod129,Cus005,Mark004,2019-04-05,1,83,"INR"
Prod129,Cus016,Mark007,2019-04-05,1,111,"INR"
Prod129,Cus037,Mark007,2019-04-05,2,1120,"INR"
Prod129,Cus002,Mark007,2019-04-05,5,2546,"INR"
Prod129,Cus005,Mark004,2019-04-08,1,338,"INR"
Prod129,Cus002,Mark007,2019-04-08,2,782,"INR"
Prod129,Cus005,Mark004,2019-04-09,1,255,"INR"
Prod129,Cus020,Mark004,2019-04-09,1,167,"INR"
Prod129,Cus037,Mark007,2019-04-09,2,1019,"INR"
Prod129,Cus002,Mark007,2019-04-09,4,1866,"INR"
Prod129,Cus008,Mark002,2019-04-09,6,1889,"INR"
Prod129,Cus020,Mark004,2019-04-10,12,10046,"INR"
Prod129,Cus037,Mark007,2019-04-10,1,306,"INR"
Prod129,Cus007,Mark007,2019-04-10,6,3958,"INR"
Prod129,Cus008,Mark002,2019-04-10,6,1889,"INR"
Prod129,Cus005,Mark004,2019-04-11,1,83,"INR"
Prod129,Cus006,Mark004,2019-04-11,6,3597,"INR"
Prod129,Cus037,Mark007,2019-04-11,1,509,"INR"
Prod129,Cus002,Mark007,2019-04-11,2,782,"INR"
Prod129,Cus033,Mark005,2019-04-12,6,3273,"INR"
Prod129,Cus006,Mark004,2019-04-12,48,20005,"INR"
Prod129,Cus037,Mark007,2019-04-12,2,815,"INR"
Prod129,Cus002,Mark007,2019-04-12,5,2352,"INR"
Prod129,Cus016,Mark002,2019-04-12,1,407,"INR"
Prod129,Cus005,Mark004,2019-04-15,6,2718,"INR"
Prod129,Cus017,Mark007,2019-04-15,12,4028,"INR"
Prod129,Cus037,Mark007,2019-04-15,1,102,"INR"
Prod129,Cus002,Mark007,2019-04-15,1,588,"INR"
Prod129,Cus007,Mark007,2019-04-15,12,7917,"INR"
Prod129,Cus005,Mark004,2019-04-16,6,2551,"INR"
Prod129,Cus037,Mark007,2019-04-16,2,1222,"INR"
Prod129,Cus002,Mark007,2019-04-16,11,5574,"INR"
Prod129,Cus005,Mark004,2019-04-17,1,250,"INR"
Prod129,Cus037,Mark007,2019-04-17,1,407,"INR"
Prod129,Cus002,Mark007,2019-04-17,6,3130,"INR"
Prod129,Cus008,Mark002,2019-04-17,6,1889,"INR"
Prod129,Cus033,Mark005,2019-04-18,3,1852,"INR"
